,0
1946,"[[ 0.000000e+00  0.000000e+00  2.392158e+00 ... -1.716965e+00
  -3.860198e+00 -3.690132e+00]
 [ 1.000000e+00  1.000000e-02  4.932390e+00 ... -6.905713e-01
  -6.367230e+00  1.332001e+00]
 [ 2.000000e+00  2.000000e-02  6.117820e+00 ... -2.313729e+00
  -6.785004e+00  2.515831e+00]
 ...
 [ 9.300000e+01  9.300000e-01 -5.307795e+00 ...  3.266491e+00
   5.029546e+00 -1.444567e+01]
 [ 9.400000e+01  9.400000e-01 -5.044990e+00 ...  1.015522e+00
   2.806737e+00 -1.477674e+01]
 [ 9.500000e+01  9.500000e-01 -4.907362e+00 ...  3.595755e+00
   3.621705e+00 -1.459898e+01]]"
1947,"[[ 0.000000e+00  0.000000e+00  1.021891e+01 ... -1.933804e+01
  -2.542092e+00 -2.266953e+00]
 [ 1.000000e+00  1.000000e-02  1.041680e+01 ... -1.943875e+01
  -3.080580e+00 -2.447609e+00]
 [ 2.000000e+00  2.000000e-02  1.027657e+01 ... -1.881459e+01
  -4.975171e+00 -2.338745e+00]
 ...
 [ 9.300000e+01  9.300000e-01  7.679819e+00 ... -9.735294e+00
  -6.695653e+00  4.812912e+00]
 [ 9.400000e+01  9.400000e-01  7.519832e+00 ... -6.678702e+00
  -6.320498e+00  4.857010e+00]
 [ 9.500000e+01  9.500000e-01  9.439792e+00 ... -4.770545e+00
  -5.702053e+00  4.292442e+00]]"
1948,"[[ 0.000000e+00  0.000000e+00  4.163170e-02 ...  8.052975e+00
  -3.877995e+00  6.674965e+00]
 [ 1.000000e+00  1.000000e-02 -2.843666e-02 ...  8.400517e+00
  -3.761918e+00  1.137627e+01]
 [ 2.000000e+00  2.000000e-02  2.243032e-01 ...  6.284367e+00
  -3.891747e+00  1.166418e+01]
 ...
 [ 9.300000e+01  9.300000e-01  1.030092e+01 ... -7.469404e+00
   1.480405e+00 -1.416805e+01]
 [ 9.400000e+01  9.400000e-01  1.047232e+01 ... -8.352910e+00
   2.426043e+00 -1.016483e+01]
 [ 9.500000e+01  9.500000e-01  9.313085e+00 ... -1.292923e+01
   1.005829e+00 -7.992188e+00]]"
1949,"[[ 0.000000e+00  0.000000e+00  7.462533e+00 ... -5.502453e+00
   5.430973e+00  5.319664e+00]
 [ 1.000000e+00  1.000000e-02  5.958576e+00 ... -5.710172e+00
   5.758068e+00  5.732597e+00]
 [ 2.000000e+00  2.000000e-02  4.082841e+00 ... -2.597264e+00
   6.694171e+00  6.197731e+00]
 ...
 [ 9.300000e+01  9.300000e-01 -6.543630e+00 ... -6.134601e+00
   8.284945e+00 -7.790268e+00]
 [ 9.400000e+01  9.400000e-01 -2.258565e+00 ... -5.202394e+00
   1.264100e+01 -1.000974e+01]
 [ 9.500000e+01  9.500000e-01 -1.124877e+00 ... -2.552683e+00
   1.538135e+01 -1.060448e+01]]"
1950,"[[ 0.000000e+00  0.000000e+00  3.978072e+00 ... -1.295145e+00
   8.091010e-01  6.063339e+00]
 [ 1.000000e+00  1.000000e-02  3.948077e+00 ...  4.035006e-01
   3.765940e+00  1.012296e+01]
 [ 2.000000e+00  2.000000e-02  3.644036e+00 ...  9.709682e-01
   4.736672e+00  1.154043e+01]
 ...
 [ 9.300000e+01  9.300000e-01 -9.039088e+00 ... -1.380284e+01
   1.337249e+00 -2.809639e+00]
 [ 9.400000e+01  9.400000e-01 -7.783885e+00 ... -1.503311e+01
  -3.644078e+00 -1.289322e+00]
 [ 9.500000e+01  9.500000e-01 -6.059077e+00 ... -1.547158e+01
  -8.164869e+00 -1.193237e-02]]"
1951,"[[ 0.000000e+00  0.000000e+00  4.254889e+00 ...  4.144405e+00
   5.957928e+00 -9.545319e+00]
 [ 1.000000e+00  1.000000e-02  3.928861e+00 ...  2.994839e+00
   6.035380e+00 -1.060140e+01]
 [ 2.000000e+00  2.000000e-02  3.492476e+00 ...  4.098491e+00
   3.893651e+00 -1.140194e+01]
 ...
 [ 9.300000e+01  9.300000e-01  3.998894e+00 ... -1.406149e+00
  -3.247135e+00 -3.976494e+00]
 [ 9.400000e+01  9.400000e-01  6.207310e+00 ... -5.740785e+00
  -4.673518e+00 -3.768112e+00]
 [ 9.500000e+01  9.500000e-01  6.220134e+00 ... -3.876913e+00
  -2.362202e+00 -3.731651e+00]]"
1952,"[[ 0.000000e+00  0.000000e+00  5.022482e+00 ...  2.489011e-01
   3.470401e-01 -8.880363e+00]
 [ 1.000000e+00  1.000000e-02  7.064633e+00 ...  1.323068e+00
   2.003050e+00 -1.448965e+01]
 [ 2.000000e+00  2.000000e-02  7.313775e+00 ... -2.822287e+00
   1.119009e+00 -2.279522e+01]
 ...
 [ 9.300000e+01  9.300000e-01  5.216403e+00 ... -3.953547e+00
  -1.428860e+00 -1.259018e+00]
 [ 9.400000e+01  9.400000e-01  4.244218e+00 ... -3.867516e+00
  -2.732733e+00 -3.699310e+00]
 [ 9.500000e+01  9.500000e-01  3.806172e+00 ... -4.683765e+00
  -2.914281e+00 -7.501587e+00]]"
1953,"[[ 0.000000e+00  0.000000e+00  1.076798e+01 ... -7.759695e-01
  -7.394526e+00  7.583405e+00]
 [ 1.000000e+00  1.000000e-02  1.042036e+01 ... -1.956187e+00
  -5.169086e+00  7.426392e+00]
 [ 2.000000e+00  2.000000e-02  1.032665e+01 ...  4.650173e-01
  -2.349690e+00  7.478706e+00]
 ...
 [ 9.300000e+01  9.300000e-01  3.586947e+00 ... -1.273999e+00
   5.708724e+00  9.722824e+00]
 [ 9.400000e+01  9.400000e-01  4.755268e+00 ... -2.679738e+00
   2.817413e+00  7.949631e+00]
 [ 9.500000e+01  9.500000e-01  6.902248e+00 ... -4.896068e+00
   4.384393e+00  4.976776e+00]]"
1954,"[[ 0.000000e+00  0.000000e+00 -2.259544e+00 ...  4.276071e-01
   1.741840e+00 -9.290024e+00]
 [ 1.000000e+00  1.000000e-02  1.639827e+00 ... -1.200291e+00
   4.697474e+00 -6.769714e+00]
 [ 2.000000e+00  2.000000e-02  5.551166e+00 ... -2.151741e+00
   5.561595e+00 -3.278503e+00]
 ...
 [ 9.300000e+01  9.300000e-01  2.594239e+00 ...  2.821972e-01
  -3.469761e+00 -2.546051e+00]
 [ 9.400000e+01  9.400000e-01  2.116417e+00 ...  3.097167e+00
  -6.868949e+00 -1.670441e+00]
 [ 9.500000e+01  9.500000e-01  2.391628e+00 ...  2.290290e+00
  -7.518474e+00 -2.262146e+00]]"
1955,"[[ 0.000000e+00  0.000000e+00  7.811084e+00 ... -5.317473e-01
   6.260816e+00  1.633713e+00]
 [ 1.000000e+00  1.000000e-02  6.256588e+00 ...  1.555586e+00
   6.538114e+00  3.205612e+00]
 [ 2.000000e+00  2.000000e-02  3.121746e+00 ...  3.840418e-01
   7.210791e+00  3.554695e+00]
 ...
 [ 9.300000e+01  9.300000e-01  1.983628e-01 ...  5.403148e+00
   1.343288e-01  1.182434e+00]
 [ 9.400000e+01  9.400000e-01  9.097342e-01 ...  3.970717e+00
  -1.023495e+00  9.682465e-02]
 [ 9.500000e+01  9.500000e-01  1.021011e+00 ...  6.037540e-01
   9.343729e-01 -1.608917e+00]]"
1956,"[[ 0.000000e+00  0.000000e+00 -3.325212e+00 ... -4.320683e+00
  -4.603144e+00  7.250031e+00]
 [ 1.000000e+00  1.000000e-02 -3.180517e+00 ... -4.548517e+00
  -6.168174e+00  6.836365e+00]
 [ 2.000000e+00  2.000000e-02 -2.683445e+00 ... -2.690932e+00
  -8.863219e+00  6.925362e+00]
 ...
 [ 9.300000e+01  9.300000e-01  3.883101e+00 ...  5.416479e+00
   1.367184e+01 -3.038589e+00]
 [ 9.400000e+01  9.400000e-01  2.331215e+00 ...  5.367232e+00
   1.305343e+01 -2.827499e+00]
 [ 9.500000e+01  9.500000e-01  1.264178e+00 ...  3.879943e+00
   1.145854e+01 -2.392914e+00]]"
1957,"[[ 0.000000e+00  0.000000e+00 -3.539668e+00 ...  2.239050e+00
   3.534555e-01  1.742653e+00]
 [ 1.000000e+00  1.000000e-02 -4.410263e+00 ...  4.206988e+00
  -5.428776e-01  1.377556e+00]
 [ 2.000000e+00  2.000000e-02 -7.411162e+00 ...  4.630477e+00
   1.482537e+00  2.917099e-01]
 ...
 [ 9.300000e+01  9.300000e-01 -1.696620e+00 ...  9.447948e+00
   3.707776e+00 -2.038803e+00]
 [ 9.400000e+01  9.400000e-01 -4.843225e+00 ...  5.936430e+00
   1.861896e+00 -1.646622e+00]
 [ 9.500000e+01  9.500000e-01 -6.898612e+00 ...  1.035723e+00
   2.490931e+00 -1.102036e+00]]"
1958,"[[ 0.000000e+00  0.000000e+00  1.307547e+01 ...  6.478467e+00
  -4.210931e+00 -9.385735e+00]
 [ 1.000000e+00  1.000000e-02  1.491026e+01 ...  3.448958e+00
   8.236070e-01 -6.968155e-01]
 [ 2.000000e+00  2.000000e-02  1.472725e+01 ...  3.311677e+00
   2.960205e+00  3.940788e+00]
 ...
 [ 9.300000e+01  9.300000e-01  7.064349e+00 ...  1.544936e+00
   1.354606e+00  2.158470e+00]
 [ 9.400000e+01  9.400000e-01  5.505579e+00 ...  5.947752e-01
  -1.622284e+00  2.178673e+00]
 [ 9.500000e+01  9.500000e-01  4.990004e+00 ...  1.200205e+00
  -2.350173e+00  2.045380e+00]]"
1959,"[[ 0.000000e+00  0.000000e+00  2.309768e+00 ... -1.988956e+00
   7.520325e+00 -1.747520e+00]
 [ 1.000000e+00  1.000000e-02  1.543476e+00 ... -2.765747e+00
   2.283227e+00 -1.286720e+00]
 [ 2.000000e+00  2.000000e-02  8.117275e-01 ... -3.110534e+00
   4.777164e-01  5.303955e-02]
 ...
 [ 9.300000e+01  9.300000e-01  8.026472e+00 ... -1.159521e+01
   1.680579e+00 -4.745331e-01]
 [ 9.400000e+01  9.400000e-01  9.417660e+00 ... -1.031311e+01
   3.188818e+00 -5.452118e-01]
 [ 9.500000e+01  9.500000e-01  1.073801e+01 ... -1.016903e+01
   2.764824e+00 -7.588654e-01]]"
1960,"[[ 0.000000e+00  0.000000e+00 -2.405623e+00 ... -3.819266e+00
  -4.886040e+00 -1.050880e+00]
 [ 1.000000e+00  1.000000e-02 -3.038273e-01 ... -4.009493e+00
  -6.372186e+00 -4.254585e+00]
 [ 2.000000e+00  2.000000e-02  3.821845e-01 ... -3.157394e+00
  -4.347675e+00 -6.135536e+00]
 ...
 [ 9.300000e+01  9.300000e-01 -4.968367e+00 ...  6.662093e+00
  -3.901158e+00  5.591469e+00]
 [ 9.400000e+01  9.400000e-01 -6.426148e+00 ...  7.822281e+00
  -5.607524e+00  5.024216e+00]
 [ 9.500000e+01  9.500000e-01 -5.487372e+00 ...  1.090851e+01
  -4.391599e+00  5.030487e+00]]"
1961,"[[ 0.000000e+00  0.000000e+00 -8.792362e-01 ...  3.550399e+00
   1.064852e+01 -1.431074e+01]
 [ 1.000000e+00  1.000000e-02 -8.063211e-01 ...  3.401394e+00
   9.024415e+00 -1.624694e+01]
 [ 2.000000e+00  2.000000e-02 -2.859812e-01 ...  3.588039e+00
   6.410050e+00 -1.576233e+01]
 ...
 [ 9.300000e+01  9.300000e-01 -4.084723e+00 ... -2.522098e+00
  -2.652154e-01 -2.577553e+00]
 [ 9.400000e+01  9.400000e-01 -5.094724e+00 ... -2.867332e+00
  -1.654936e+00 -6.367302e+00]
 [ 9.500000e+01  9.500000e-01 -2.993459e+00 ... -2.606449e-01
   2.301764e-01 -8.990112e+00]]"
1962,"[[ 0.000000e+00  0.000000e+00 -1.735491e+01 ...  3.071543e-01
  -1.931750e+00 -1.843857e+00]
 [ 1.000000e+00  1.000000e-02 -1.813029e+01 ... -4.314632e-01
  -3.373743e+00 -2.193512e+00]
 [ 2.000000e+00  2.000000e-02 -1.698354e+01 ... -1.161830e+00
  -2.156863e-01 -1.646996e+00]
 ...
 [ 9.300000e+01  9.300000e-01  1.896738e+01 ...  6.140470e+00
  -1.673166e+00 -6.978485e+00]
 [ 9.400000e+01  9.400000e-01  1.900139e+01 ...  7.397433e+00
  -1.836663e+00 -8.420135e+00]
 [ 9.500000e+01  9.500000e-01  1.908396e+01 ...  7.372920e+00
   1.282912e+00 -9.986961e+00]]"
1963,"[[ 0.000000e+00  0.000000e+00  4.523172e-01 ...  5.374948e+00
   6.074125e+00 -2.337432e+01]
 [ 1.000000e+00  1.000000e-02  8.479595e-02 ...  4.119225e+00
   7.328320e-02 -1.975024e+01]
 [ 2.000000e+00  2.000000e-02  4.491711e+00 ...  2.178167e+00
  -5.917353e+00 -1.162123e+01]
 ...
 [ 9.300000e+01  9.300000e-01  9.827547e-01 ... -5.571962e+00
  -9.823098e-01 -6.715866e+00]
 [ 9.400000e+01  9.400000e-01  1.119471e-01 ... -3.715585e-01
  -2.701885e+00 -2.387177e+00]
 [ 9.500000e+01  9.500000e-01  5.243427e+00 ...  5.465921e-01
  -4.403801e+00  4.887924e-01]]"
1964,"[[ 0.000000e+00  0.000000e+00  1.386826e+01 ...  4.009992e+00
  -6.162817e+00  6.433487e-01]
 [ 1.000000e+00  1.000000e-02  1.354526e+01 ...  2.842507e+00
  -7.247548e+00  2.859276e+00]
 [ 2.000000e+00  2.000000e-02  1.164804e+01 ...  2.333182e+00
  -8.748384e+00  4.032562e+00]
 ...
 [ 9.300000e+01  9.300000e-01  1.821986e+01 ... -1.706406e+00
  -5.210617e+00 -1.062361e+01]
 [ 9.400000e+01  9.400000e-01  1.747776e+01 ... -3.850950e+00
  -6.512764e+00 -1.150726e+01]
 [ 9.500000e+01  9.500000e-01  1.652205e+01 ... -3.521102e+00
  -6.655566e+00 -1.301508e+01]]"
1965,"[[ 0.000000e+00  0.000000e+00  7.273203e+00 ...  5.388648e+00
   1.066602e+00 -1.434118e+01]
 [ 1.000000e+00  1.000000e-02  1.071755e+01 ...  4.099681e+00
  -2.651939e+00 -9.570580e+00]
 [ 2.000000e+00  2.000000e-02  1.065025e+01 ...  3.672045e+00
  -4.523047e+00 -5.939980e+00]
 ...
 [ 9.300000e+01  9.300000e-01  5.409259e+00 ...  1.563467e+00
   4.318945e+00 -1.243439e+00]
 [ 9.400000e+01  9.400000e-01  8.617092e+00 ...  1.623512e+00
   4.329935e+00 -1.097618e+00]
 [ 9.500000e+01  9.500000e-01  1.070942e+01 ...  1.112751e+00
   3.792995e+00 -2.063850e+00]]"
1966,"[[ 0.000000e+00  0.000000e+00  6.233215e+00 ...  2.564178e+00
  -4.615028e+00  7.006073e-01]
 [ 1.000000e+00  1.000000e-02  6.509031e+00 ...  4.891972e+00
  -7.716225e+00  7.500763e-01]
 [ 2.000000e+00  2.000000e-02  6.880931e+00 ...  5.980590e+00
  -1.127903e+01 -5.530548e-02]
 ...
 [ 9.300000e+01  9.300000e-01  7.830362e+00 ... -4.267189e+00
  -2.695811e+00 -9.800560e+00]
 [ 9.400000e+01  9.400000e-01  6.635883e+00 ... -8.042159e+00
  -6.154677e-01 -9.917465e+00]
 [ 9.500000e+01  9.500000e-01  5.834427e+00 ... -1.158387e+01
   3.030350e-01 -9.600494e+00]]"
1967,"[[ 0.000000e+00  0.000000e+00 -4.344218e+00 ...  1.116211e+00
   2.383825e+00 -3.031673e+01]
 [ 1.000000e+00  1.000000e-02 -5.591880e+00 ...  3.435856e+00
   4.094232e+00 -3.087126e+01]
 [ 2.000000e+00  2.000000e-02 -4.823014e+00 ...  4.840080e+00
   4.790380e+00 -3.062343e+01]
 ...
 [ 9.300000e+01  9.300000e-01 -2.054220e+01 ...  2.189392e+00
   3.843488e+00  1.617027e+00]
 [ 9.400000e+01  9.400000e-01 -2.308460e+01 ... -1.189118e+00
   6.394856e+00 -3.373810e+00]
 [ 9.500000e+01  9.500000e-01 -2.205674e+01 ... -6.211384e+00
   5.994903e+00 -4.196465e+00]]"
1968,"[[ 0.000000e+00  0.000000e+00  1.880804e+00 ... -2.338795e+00
   7.647605e-01  4.108551e+00]
 [ 1.000000e+00  1.000000e-02  4.036938e+00 ... -1.440627e+00
   5.272614e+00  4.497742e+00]
 [ 2.000000e+00  2.000000e-02  5.254211e+00 ... -1.827448e+00
   6.616609e+00  3.794212e+00]
 ...
 [ 9.300000e+01  9.300000e-01 -1.092717e+01 ...  5.159945e+00
  -5.882702e-01  2.889267e+00]
 [ 9.400000e+01  9.400000e-01 -7.830153e+00 ...  1.185338e+00
  -5.515424e+00  2.384026e+00]
 [ 9.500000e+01  9.500000e-01 -2.532226e+00 ...  5.455464e-01
  -8.682362e+00  2.080276e+00]]"
1969,"[[ 0.000000e+00  0.000000e+00  1.399428e+01 ... -1.403686e+00
   1.911460e+00 -1.693664e+01]
 [ 1.000000e+00  1.000000e-02  1.417490e+01 ... -5.655754e+00
   1.227142e+00 -1.142928e+01]
 [ 2.000000e+00  2.000000e-02  1.320792e+01 ... -5.583250e+00
   2.003292e+00 -8.677971e+00]
 ...
 [ 9.300000e+01  9.300000e-01  5.168512e+00 ... -2.166813e+00
  -2.451906e+00  8.184555e+00]
 [ 9.400000e+01  9.400000e-01  6.571652e+00 ... -4.110181e+00
  -3.556658e+00  5.811775e+00]
 [ 9.500000e+01  9.500000e-01  8.715622e+00 ... -4.915293e+00
  -2.236013e+00  1.349922e+00]]"
1970,"[[ 0.000000e+00  0.000000e+00 -2.083181e+01 ...  5.930400e+00
  -3.082213e-01  5.938416e+00]
 [ 1.000000e+00  1.000000e-02 -2.050188e+01 ...  5.427591e+00
   1.438658e+00  5.599342e+00]
 [ 2.000000e+00  2.000000e-02 -1.993974e+01 ...  3.115563e+00
  -1.970472e-01  4.749863e+00]
 ...
 [ 9.300000e+01  9.300000e-01  7.880527e+00 ...  1.506057e+00
   7.937119e+00  1.670639e+00]
 [ 9.400000e+01  9.400000e-01  8.253751e+00 ...  5.490235e+00
   6.840652e+00  1.135765e+00]
 [ 9.500000e+01  9.500000e-01  8.430466e+00 ...  6.122767e+00
   6.996302e+00  5.603333e-01]]"
1971,"[[ 0.000000e+00  0.000000e+00  4.464530e+00 ...  4.272804e+00
   1.411858e+00 -7.857086e+00]
 [ 1.000000e+00  1.000000e-02  2.375198e+00 ...  4.804988e+00
   1.281343e-01 -9.286217e+00]
 [ 2.000000e+00  2.000000e-02  7.212586e-01 ...  4.678366e+00
  -6.045351e-01 -1.036941e+01]
 ...
 [ 9.300000e+01  9.300000e-01  3.823892e+00 ...  9.518209e-01
  -2.064347e+00 -4.066780e+00]
 [ 9.400000e+01  9.400000e-01  4.485824e+00 ... -6.458168e-01
  -1.653918e+00 -3.511719e+00]
 [ 9.500000e+01  9.500000e-01  5.284467e+00 ... -1.348463e-01
  -3.105975e+00 -3.443977e+00]]"
1972,"[[ 0.000000e+00  0.000000e+00 -2.854805e+00 ... -4.025675e+00
   2.285406e+00  1.722176e+00]
 [ 1.000000e+00  1.000000e-02 -2.294191e+00 ... -2.792162e+00
   3.981674e+00  1.897430e+00]
 [ 2.000000e+00  2.000000e-02 -2.383511e+00 ...  1.173078e+00
   4.410668e+00  1.598419e+00]
 ...
 [ 9.300000e+01  9.300000e-01  3.534306e+00 ... -7.322669e+00
   2.382802e+00 -3.496376e+00]
 [ 9.400000e+01  9.400000e-01  3.011351e+00 ... -4.484409e+00
  -2.291250e-01 -3.927788e+00]
 [ 9.500000e+01  9.500000e-01  2.200677e+00 ... -2.711225e-01
  -2.410026e-01 -4.538086e+00]]"
1973,"[[ 0.000000e+00  0.000000e+00 -3.472170e+00 ...  1.769429e+00
   1.334405e+00 -1.452412e+01]
 [ 1.000000e+00  1.000000e-02 -7.082240e+00 ...  3.113426e+00
   1.254514e+00 -1.264547e+01]
 [ 2.000000e+00  2.000000e-02 -1.062575e+01 ...  6.249574e+00
   4.145532e-01 -1.091074e+01]
 ...
 [ 9.300000e+01  9.300000e-01 -5.348296e+00 ...  1.219931e+00
   1.055220e+00  5.293556e+00]
 [ 9.400000e+01  9.400000e-01 -2.295283e+00 ...  3.973957e-01
   2.536023e+00  5.311470e+00]
 [ 9.500000e+01  9.500000e-01 -7.382956e-01 ...  1.384141e+00
   3.178218e+00  3.874260e+00]]"
1974,"[[ 0.000000e+00  0.000000e+00 -1.227272e+01 ... -3.727450e+00
  -1.681824e-01  5.060753e+00]
 [ 1.000000e+00  1.000000e-02 -1.042840e+01 ... -5.791492e-01
   2.482646e+00  5.101936e+00]
 [ 2.000000e+00  2.000000e-02 -7.479054e+00 ... -2.731806e+00
   2.835880e+00  5.316734e+00]
 ...
 [ 9.300000e+01  9.300000e-01  1.426239e+01 ...  9.720430e+00
   5.661820e+00 -2.401840e+00]
 [ 9.400000e+01  9.400000e-01  1.594752e+01 ...  1.058218e+01
   4.224196e+00 -3.573227e+00]
 [ 9.500000e+01  9.500000e-01  1.612228e+01 ...  1.033199e+01
   1.807873e-01 -5.521912e+00]]"
1975,"[[ 0.000000e+00  0.000000e+00  1.350946e+00 ...  4.663455e+00
  -8.033133e+00  6.662819e+00]
 [ 1.000000e+00  1.000000e-02  1.302879e+00 ...  4.623486e+00
  -7.159174e+00  6.805328e+00]
 [ 2.000000e+00  2.000000e-02  1.331761e+00 ...  2.219707e+00
  -7.805821e+00  7.124855e+00]
 ...
 [ 9.300000e+01  9.300000e-01 -1.409247e+01 ...  5.550271e+00
   1.002073e+01  5.609787e+00]
 [ 9.400000e+01  9.400000e-01 -1.518476e+01 ...  5.483274e+00
   6.044582e+00  4.938423e+00]
 [ 9.500000e+01  9.500000e-01 -1.670511e+01 ...  3.716982e+00
   6.117316e+00  3.050194e+00]]"
1976,"[[ 0.000000e+00  0.000000e+00 -2.251101e-02 ... -1.411023e+00
  -4.934138e+00 -3.866150e+00]
 [ 1.000000e+00  1.000000e-02 -3.940130e+00 ... -2.101632e+00
  -2.402611e+00 -2.152740e+00]
 [ 2.000000e+00  2.000000e-02 -6.929393e+00 ... -2.317803e+00
  -1.101332e+00 -1.067902e+00]
 ...
 [ 9.300000e+01  9.300000e-01  7.988458e-01 ... -2.907276e+00
  -4.352630e+00  3.836128e+00]
 [ 9.400000e+01  9.400000e-01  1.091223e-01 ... -5.293719e+00
  -6.572781e-01  2.831612e+00]
 [ 9.500000e+01  9.500000e-01 -2.430153e-01 ... -7.681872e+00
   2.806810e+00  1.244072e+00]]"
1977,"[[ 0.000000e+00  0.000000e+00 -9.258247e+00 ...  8.614262e+00
  -5.975688e-01 -4.635262e+00]
 [ 1.000000e+00  1.000000e-02 -1.056310e+01 ...  8.334588e+00
  -1.063240e-01 -1.397484e+00]
 [ 2.000000e+00  2.000000e-02 -7.109656e+00 ... -9.017000e-01
  -5.756713e+00  2.687798e+00]
 ...
 [ 9.300000e+01  9.300000e-01  2.437624e+00 ...  5.659945e+00
  -6.791790e+00 -2.410805e+00]
 [ 9.400000e+01  9.400000e-01  3.784179e+00 ...  7.125571e+00
  -6.467369e+00 -2.912430e+00]
 [ 9.500000e+01  9.500000e-01  4.822433e+00 ...  7.757530e+00
  -6.559133e+00 -4.027328e+00]]"
1978,"[[ 0.000000e+00  0.000000e+00  2.842663e+00 ...  4.193693e+00
  -1.717978e-01 -2.528526e+00]
 [ 1.000000e+00  1.000000e-02  3.420442e+00 ...  2.329661e+00
  -4.878852e+00 -4.137611e+00]
 [ 2.000000e+00  2.000000e-02  4.066417e+00 ...  3.243636e+00
  -5.197501e+00 -6.019142e+00]
 ...
 [ 9.300000e+01  9.300000e-01 -4.180008e+00 ... -3.722999e+00
   1.010226e+00 -2.534256e-01]
 [ 9.400000e+01  9.400000e-01 -3.600988e+00 ... -5.242331e+00
  -1.740227e+00 -4.690399e-01]
 [ 9.500000e+01  9.500000e-01 -2.843014e+00 ... -4.034106e+00
  -2.680302e+00 -8.809052e-01]]"
1979,"[[ 0.000000e+00  0.000000e+00 -1.301552e+00 ...  6.013814e+00
  -8.391182e+00 -8.918205e+00]
 [ 1.000000e+00  1.000000e-02 -2.167771e+00 ...  4.663606e+00
  -1.016755e+01 -9.245079e+00]
 [ 2.000000e+00  2.000000e-02 -2.887356e+00 ...  8.117409e+00
  -9.854499e+00 -1.169693e+01]
 ...
 [ 9.300000e+01  9.300000e-01  3.963936e+00 ... -5.365965e+00
   3.736815e+00  4.418839e+00]
 [ 9.400000e+01  9.400000e-01  2.079608e+00 ... -4.933437e+00
   2.013621e+00  4.496536e+00]
 [ 9.500000e+01  9.500000e-01  6.318207e-01 ... -6.020354e+00
   3.172727e+00  4.605988e+00]]"
1980,"[[ 0.000000e+00  0.000000e+00 -2.390842e+00 ...  4.193590e+00
   5.144881e+00 -1.557213e+00]
 [ 1.000000e+00  1.000000e-02 -4.284954e-01 ...  6.117934e+00
   6.616146e+00 -4.012604e-01]
 [ 2.000000e+00  2.000000e-02  1.941836e+00 ...  1.062644e+01
   9.544929e+00  1.636772e+00]
 ...
 [ 9.300000e+01  9.300000e-01  5.261755e+00 ... -2.925618e+00
  -1.409154e+00 -1.623726e+00]
 [ 9.400000e+01  9.400000e-01  6.400190e+00 ... -3.555977e+00
  -1.966213e+00 -1.218765e+00]
 [ 9.500000e+01  9.500000e-01  6.968021e+00 ... -6.775238e+00
  -2.513043e+00 -1.255219e+00]]"
1981,"[[ 0.000000e+00  0.000000e+00 -1.457831e+01 ...  3.274298e+00
   3.576976e+00 -3.406631e+00]
 [ 1.000000e+00  1.000000e-02 -1.521467e+01 ...  2.652266e+00
   1.081013e+00 -3.655975e+00]
 [ 2.000000e+00  2.000000e-02 -1.543419e+01 ...  3.099445e-01
  -1.570237e-01 -2.910683e+00]
 ...
 [ 9.300000e+01  9.300000e-01  1.453006e+01 ...  1.690254e+00
  -6.290598e+00  1.077009e+01]
 [ 9.400000e+01  9.400000e-01  1.460035e+01 ...  3.495234e+00
  -7.058249e+00  1.104443e+01]
 [ 9.500000e+01  9.500000e-01  1.476475e+01 ...  4.428304e+00
  -8.252231e+00  1.110990e+01]]"
1982,"[[ 0.000000e+00  0.000000e+00  7.168407e-01 ... -1.844206e+00
   1.253998e+01  4.276070e+00]
 [ 1.000000e+00  1.000000e-02 -2.477548e+00 ... -8.732386e-01
   7.868091e+00  2.662483e+00]
 [ 2.000000e+00  2.000000e-02 -5.467007e+00 ...  4.742899e-01
   1.614202e+00  1.093552e+00]
 ...
 [ 9.300000e+01  9.300000e-01  1.966037e+01 ...  3.508883e+00
  -5.392756e+00 -8.100967e-01]
 [ 9.400000e+01  9.400000e-01  1.882772e+01 ...  7.181006e+00
   1.709438e+00 -3.133904e+00]
 [ 9.500000e+01  9.500000e-01  1.748549e+01 ...  9.133971e+00
   6.412859e+00 -3.745949e+00]]"
1983,"[[ 0.000000e+00  0.000000e+00 -3.648939e-01 ... -8.036718e+00
   1.299321e+00 -2.344040e+00]
 [ 1.000000e+00  1.000000e-02 -9.094996e-01 ... -4.460291e+00
   3.894658e+00 -2.299789e+00]
 [ 2.000000e+00  2.000000e-02 -1.081483e+00 ... -3.345839e+00
   4.684182e+00 -2.607719e+00]
 ...
 [ 9.300000e+01  9.300000e-01  6.881373e+00 ... -3.214591e+00
   2.198258e+00 -2.308609e+00]
 [ 9.400000e+01  9.400000e-01  7.199248e+00 ... -4.133132e+00
   2.460627e+00 -3.052032e+00]
 [ 9.500000e+01  9.500000e-01  7.349847e+00 ... -3.887739e+00
   3.358564e+00 -3.501106e+00]]"
